p1,p2,g1_ratio,policy,avg_cost
0.5,0.7,91,ratiocoll-nodupe,182.13333333333333
0.5,0.7,91,epsilon-exact-nodupe,196.9
0.5,0.7,92,random,229.86666666666667
0.5,0.7,92,coupcoll-nodupe,183.1
0.5,0.7,92,ratiocoll-nodupe,182.43333333333334
0.5,0.7,92,epsilon-exact-nodupe,199.83333333333334
0.5,0.7,93,random,234.36666666666667
0.5,0.7,93,coupcoll-nodupe,186.63333333333333
0.5,0.7,93,ratiocoll-nodupe,186.0
0.5,0.7,93,epsilon-exact-nodupe,203.9
0.5,0.7,94,random,237.03333333333333
0.5,0.7,94,coupcoll-nodupe,187.7
0.5,0.7,94,ratiocoll-nodupe,185.56666666666666
0.5,0.7,94,epsilon-exact-nodupe,203.16666666666666
0.5,0.7,95,random,237.66666666666666
0.5,0.7,95,coupcoll-nodupe,193.3
0.5,0.7,95,ratiocoll-nodupe,186.33333333333334
0.5,0.7,95,epsilon-exact-nodupe,212.43333333333334
0.5,0.7,96,random,239.63333333333333
0.5,0.7,96,coupcoll-nodupe,193.06666666666666
0.5,0.7,96,ratiocoll-nodupe,193.03333333333333
0.5,0.7,96,epsilon-exact-nodupe,209.56666666666666
0.5,0.7,97,random,234.86666666666667
0.5,0.7,97,coupcoll-nodupe,195.2
0.5,0.7,97,ratiocoll-nodupe,195.8
0.5,0.7,97,epsilon-exact-nodupe,207.33333333333334
0.5,0.7,98,random,244.83333333333334
0.5,0.7,98,coupcoll-nodupe,197.23333333333332
0.5,0.7,98,ratiocoll-nodupe,196.26666666666668
0.5,0.7,98,epsilon-exact-nodupe,209.66666666666666
0.5,0.7,99,random,250.7
0.5,0.7,99,coupcoll-nodupe,196.36666666666667
0.5,0.7,99,ratiocoll-nodupe,196.66666666666666
0.5,0.7,99,epsilon-exact-nodupe,218.26666666666668
0.5,0.7,100,random,251.63333333333333
0.5,0.7,100,coupcoll-nodupe,196.13333333333333
0.5,0.7,100,ratiocoll-nodupe,195.46666666666667
0.5,0.7,100,epsilon-exact-nodupe,219.43333333333334
0.5,0.9,0,random,141.16666666666666
0.5,0.9,0,coupcoll-nodupe,110.6
0.5,0.9,0,ratiocoll-nodupe,111.06666666666666
0.5,0.9,0,epsilon-exact-nodupe,123.73333333333333
0.5,0.9,1,random,140.33333333333334
0.5,0.9,1,coupcoll-nodupe,110.93333333333334
0.5,0.9,1,ratiocoll-nodupe,109.7
0.5,0.9,1,epsilon-exact-nodupe,122.7
0.5,0.9,2,random,139.7
0.5,0.9,2,coupcoll-nodupe,109.63333333333334
0.5,0.9,2,ratiocoll-nodupe,109.16666666666667
0.5,0.9,2,epsilon-exact-nodupe,121.43333333333334
0.5,0.9,3,random,136.8
0.5,0.9,3,coupcoll-nodupe,109.4
0.5,0.9,3,ratiocoll-nodupe,107.1
0.5,0.9,3,epsilon-exact-nodupe,119.7
0.5,0.9,4,random,136.53333333333333
0.5,0.9,4,coupcoll-nodupe,110.6
0.5,0.9,4,ratiocoll-nodupe,107.16666666666667
0.5,0.9,4,epsilon-exact-nodupe,119.9
0.5,0.9,5,random,135.4
0.5,0.9,5,coupcoll-nodupe,109.4
0.5,0.9,5,ratiocoll-nodupe,105.03333333333333
0.5,0.9,5,epsilon-exact-nodupe,116.53333333333333
0.5,0.9,6,random,133.23333333333332
0.5,0.9,6,coupcoll-nodupe,109.3
0.5,0.9,6,ratiocoll-nodupe,105.73333333333333
0.5,0.9,6,epsilon-exact-nodupe,116.63333333333334
0.5,0.9,7,random,132.86666666666667
0.5,0.9,7,coupcoll-nodupe,110.36666666666666
0.5,0.9,7,ratiocoll-nodupe,103.13333333333334
0.5,0.9,7,epsilon-exact-nodupe,115.06666666666666
0.5,0.9,8,random,132.36666666666667
0.5,0.9,8,coupcoll-nodupe,109.06666666666666
0.5,0.9,8,ratiocoll-nodupe,102.6
0.5,0.9,8,epsilon-exact-nodupe,113.2
0.5,0.9,9,random,126.36666666666666
0.5,0.9,9,coupcoll-nodupe,109.03333333333333
0.5,0.9,9,ratiocoll-nodupe,102.83333333333333
0.5,0.9,9,epsilon-exact-nodupe,113.73333333333333
0.5,0.9,10,random,129.53333333333333
0.5,0.9,10,coupcoll-nodupe,109.93333333333334
0.5,0.9,10,ratiocoll-nodupe,101.66666666666667
0.5,0.9,10,epsilon-exact-nodupe,112.53333333333333
0.5,0.9,11,random,127.43333333333334
0.5,0.9,11,coupcoll-nodupe,108.16666666666667
0.5,0.9,11,ratiocoll-nodupe,101.2
0.5,0.9,11,epsilon-exact-nodupe,110.33333333333333
0.5,0.9,12,random,125.46666666666667
0.5,0.9,12,coupcoll-nodupe,109.06666666666666
0.5,0.9,12,ratiocoll-nodupe,101.13333333333334
0.5,0.9,12,epsilon-exact-nodupe,108.9
0.5,0.9,13,random,124.66666666666667
0.5,0.9,13,coupcoll-nodupe,107.9
0.5,0.9,13,ratiocoll-nodupe,100.93333333333334
0.5,0.9,13,epsilon-exact-nodupe,106.46666666666667
0.5,0.9,14,random,122.76666666666667
0.5,0.9,14,coupcoll-nodupe,108.3
0.5,0.9,14,ratiocoll-nodupe,101.13333333333334
0.5,0.9,14,epsilon-exact-nodupe,107.9
0.5,0.9,15,random,124.93333333333334
0.5,0.9,15,coupcoll-nodupe,107.53333333333333
0.5,0.9,15,ratiocoll-nodupe,100.5
0.5,0.9,15,epsilon-exact-nodupe,105.43333333333334
0.5,0.9,16,random,119.63333333333334
0.5,0.9,16,coupcoll-nodupe,108.66666666666667
0.5,0.9,16,ratiocoll-nodupe,100.96666666666667
0.5,0.9,16,epsilon-exact-nodupe,107.06666666666666
0.5,0.9,17,random,120.06666666666666
0.5,0.9,17,coupcoll-nodupe,107.3
0.5,0.9,17,ratiocoll-nodupe,101.06666666666666
0.5,0.9,17,epsilon-exact-nodupe,103.56666666666666
0.5,0.9,18,random,117.56666666666666
0.5,0.9,18,coupcoll-nodupe,106.53333333333333
0.5,0.9,18,ratiocoll-nodupe,100.53333333333333
0.5,0.9,18,epsilon-exact-nodupe,102.53333333333333
0.5,0.9,19,random,115.5
0.5,0.9,19,coupcoll-nodupe,106.43333333333334
0.5,0.9,19,ratiocoll-nodupe,101.66666666666667
0.5,0.9,19,epsilon-exact-nodupe,104.06666666666666
0.5,0.9,20,random,112.03333333333333
0.5,0.9,20,coupcoll-nodupe,106.66666666666667
0.5,0.9,20,ratiocoll-nodupe,101.13333333333334
0.5,0.9,20,epsilon-exact-nodupe,101.76666666666667
0.5,0.9,21,random,114.16666666666667
0.5,0.9,21,coupcoll-nodupe,106.06666666666666
0.5,0.9,21,ratiocoll-nodupe,101.3
0.5,0.9,21,epsilon-exact-nodupe,101.33333333333333
0.5,0.9,22,random,110.86666666666666
0.5,0.9,22,coupcoll-nodupe,105.86666666666666
0.5,0.9,22,ratiocoll-nodupe,100.9
0.5,0.9,22,epsilon-exact-nodupe,101.6
0.5,0.9,23,random,110.8
0.5,0.9,23,coupcoll-nodupe,105.86666666666666
0.5,0.9,23,ratiocoll-nodupe,101.06666666666666
0.5,0.9,23,epsilon-exact-nodupe,101.3
0.5,0.9,24,random,108.9
0.5,0.9,24,coupcoll-nodupe,105.8
0.5,0.9,24,ratiocoll-nodupe,100.6
0.5,0.9,24,epsilon-exact-nodupe,103.06666666666666
0.5,0.9,25,random,108.53333333333333
0.5,0.9,25,coupcoll-nodupe,105.7
0.5,0.9,25,ratiocoll-nodupe,101.33333333333333
0.5,0.9,25,epsilon-exact-nodupe,101.43333333333334
0.5,0.9,26,random,105.76666666666667
0.5,0.9,26,coupcoll-nodupe,104.73333333333333
0.5,0.9,26,ratiocoll-nodupe,100.86666666666666
0.5,0.9,26,epsilon-exact-nodupe,102.73333333333333
0.5,0.9,27,random,107.5
0.5,0.9,27,coupcoll-nodupe,104.46666666666667
0.5,0.9,27,ratiocoll-nodupe,101.13333333333334
0.5,0.9,27,epsilon-exact-nodupe,104.03333333333333
0.5,0.9,28,random,106.96666666666667
0.5,0.9,28,coupcoll-nodupe,104.6
0.5,0.9,28,ratiocoll-nodupe,100.83333333333333
0.5,0.9,28,epsilon-exact-nodupe,104.1
0.5,0.9,29,random,108.3
0.5,0.9,29,coupcoll-nodupe,105.33333333333333
0.5,0.9,29,ratiocoll-nodupe,101.13333333333334
0.5,0.9,29,epsilon-exact-nodupe,103.16666666666667
0.5,0.9,30,random,109.3
0.5,0.9,30,coupcoll-nodupe,104.33333333333333
0.5,0.9,30,ratiocoll-nodupe,100.8
0.5,0.9,30,epsilon-exact-nodupe,103.6
0.5,0.9,31,random,108.96666666666667
0.5,0.9,31,coupcoll-nodupe,104.26666666666667
0.5,0.9,31,ratiocoll-nodupe,100.76666666666667
0.5,0.9,31,epsilon-exact-nodupe,102.86666666666666
0.5,0.9,32,random,111.86666666666666
0.5,0.9,32,coupcoll-nodupe,104.23333333333333
0.5,0.9,32,ratiocoll-nodupe,101.2
0.5,0.9,32,epsilon-exact-nodupe,102.56666666666666
0.5,0.9,33,random,109.4
0.5,0.9,33,coupcoll-nodupe,103.86666666666666
0.5,0.9,33,ratiocoll-nodupe,100.76666666666667
0.5,0.9,33,epsilon-exact-nodupe,104.7
0.5,0.9,34,random,115.33333333333333
0.5,0.9,34,coupcoll-nodupe,103.06666666666666
0.5,0.9,34,ratiocoll-nodupe,100.8
0.5,0.9,34,epsilon-exact-nodupe,104.1
0.5,0.9,35,random,116.4
0.5,0.9,35,coupcoll-nodupe,102.7
0.5,0.9,35,ratiocoll-nodupe,101.3
0.5,0.9,35,epsilon-exact-nodupe,103.7
0.5,0.9,36,random,118.86666666666666
0.5,0.9,36,coupcoll-nodupe,102.8
0.5,0.9,36,ratiocoll-nodupe,101.03333333333333
0.5,0.9,36,epsilon-exact-nodupe,105.3
0.5,0.9,37,random,128.6
0.5,0.9,37,coupcoll-nodupe,102.9
0.5,0.9,37,ratiocoll-nodupe,101.73333333333333
0.5,0.9,37,epsilon-exact-nodupe,104.03333333333333
0.5,0.9,38,random,129.7
0.5,0.9,38,coupcoll-nodupe,102.7
0.5,0.9,38,ratiocoll-nodupe,100.66666666666667
0.5,0.9,38,epsilon-exact-nodupe,104.6
0.5,0.9,39,random,135.66666666666666
0.5,0.9,39,coupcoll-nodupe,101.7
0.5,0.9,39,ratiocoll-nodupe,101.7
0.5,0.9,39,epsilon-exact-nodupe,105.5
0.5,0.9,40,random,132.3
0.5,0.9,40,coupcoll-nodupe,102.66666666666667
0.5,0.9,40,ratiocoll-nodupe,100.73333333333333
0.5,0.9,40,epsilon-exact-nodupe,105.4
0.5,0.9,41,random,136.26666666666668
0.5,0.9,41,coupcoll-nodupe,102.33333333333333
0.5,0.9,41,ratiocoll-nodupe,101.2
0.5,0.9,41,epsilon-exact-nodupe,107.3
0.5,0.9,42,random,140.9
0.5,0.9,42,coupcoll-nodupe,102.1
0.5,0.9,42,ratiocoll-nodupe,100.76666666666667
0.5,0.9,42,epsilon-exact-nodupe,107.3
0.5,0.9,43,random,143.33333333333334
0.5,0.9,43,coupcoll-nodupe,101.73333333333333
0.5,0.9,43,ratiocoll-nodupe,101.26666666666667
0.5,0.9,43,epsilon-exact-nodupe,110.03333333333333
0.5,0.9,44,random,151.03333333333333
0.5,0.9,44,coupcoll-nodupe,101.93333333333334
0.5,0.9,44,ratiocoll-nodupe,101.23333333333333
0.5,0.9,44,epsilon-exact-nodupe,111.0
0.5,0.9,45,random,151.5
0.5,0.9,45,coupcoll-nodupe,101.76666666666667
0.5,0.9,45,ratiocoll-nodupe,100.93333333333334
0.5,0.9,45,epsilon-exact-nodupe,112.96666666666667
0.5,0.9,46,random,154.06666666666666
0.5,0.9,46,coupcoll-nodupe,102.2
0.5,0.9,46,ratiocoll-nodupe,102.96666666666667
0.5,0.9,46,epsilon-exact-nodupe,112.9
0.5,0.9,47,random,156.83333333333334
0.5,0.9,47,coupcoll-nodupe,102.3
0.5,0.9,47,ratiocoll-nodupe,102.33333333333333
0.5,0.9,47,epsilon-exact-nodupe,118.73333333333333
0.5,0.9,48,random,157.56666666666666
0.5,0.9,48,coupcoll-nodupe,102.66666666666667
0.5,0.9,48,ratiocoll-nodupe,104.5
0.5,0.9,48,epsilon-exact-nodupe,117.8
0.5,0.9,49,random,168.0
0.5,0.9,49,coupcoll-nodupe,103.1
0.5,0.9,49,ratiocoll-nodupe,104.66666666666667
0.5,0.9,49,epsilon-exact-nodupe,119.0
0.5,0.9,50,random,164.4
0.5,0.9,50,coupcoll-nodupe,105.1
0.5,0.9,50,ratiocoll-nodupe,103.56666666666666
0.5,0.9,50,epsilon-exact-nodupe,123.16666666666667
0.5,0.9,51,random,168.1
0.5,0.9,51,coupcoll-nodupe,104.16666666666667
0.5,0.9,51,ratiocoll-nodupe,105.6
0.5,0.9,51,epsilon-exact-nodupe,124.3
0.5,0.9,52,random,175.4
0.5,0.9,52,coupcoll-nodupe,105.5
0.5,0.9,52,ratiocoll-nodupe,105.0
0.5,0.9,52,epsilon-exact-nodupe,129.76666666666668
0.5,0.9,53,random,177.56666666666666
0.5,0.9,53,coupcoll-nodupe,105.63333333333334
0.5,0.9,53,ratiocoll-nodupe,105.8
0.5,0.9,53,epsilon-exact-nodupe,128.36666666666667
0.5,0.9,54,random,176.46666666666667
0.5,0.9,54,coupcoll-nodupe,109.9
0.5,0.9,54,ratiocoll-nodupe,108.66666666666667
0.5,0.9,54,epsilon-exact-nodupe,128.2
0.5,0.9,55,random,185.53333333333333
0.5,0.9,55,coupcoll-nodupe,114.13333333333334
0.5,0.9,55,ratiocoll-nodupe,111.16666666666667
0.5,0.9,55,epsilon-exact-nodupe,135.53333333333333
0.5,0.9,56,random,189.53333333333333
0.5,0.9,56,coupcoll-nodupe,114.56666666666666
0.5,0.9,56,ratiocoll-nodupe,115.0
0.5,0.9,56,epsilon-exact-nodupe,136.4
0.5,0.9,57,random,181.33333333333334
0.5,0.9,57,coupcoll-nodupe,115.26666666666667
0.5,0.9,57,ratiocoll-nodupe,114.63333333333334
0.5,0.9,57,epsilon-exact-nodupe,134.56666666666666
0.5,0.9,58,random,191.16666666666666
0.5,0.9,58,coupcoll-nodupe,116.26666666666667
0.5,0.9,58,ratiocoll-nodupe,114.33333333333333
0.5,0.9,58,epsilon-exact-nodupe,139.6
0.5,0.9,59,random,193.23333333333332
0.5,0.9,59,coupcoll-nodupe,120.4
0.5,0.9,59,ratiocoll-nodupe,120.8
0.5,0.9,59,epsilon-exact-nodupe,140.16666666666666
0.5,0.9,60,random,200.9
0.5,0.9,60,coupcoll-nodupe,119.0
0.5,0.9,60,ratiocoll-nodupe,117.6
0.5,0.9,60,epsilon-exact-nodupe,144.93333333333334
0.5,0.9,61,random,205.36666666666667
0.5,0.9,61,coupcoll-nodupe,120.7
0.5,0.9,61,ratiocoll-nodupe,123.1
0.5,0.9,61,epsilon-exact-nodupe,144.86666666666667
0.5,0.9,62,random,208.76666666666668
0.5,0.9,62,coupcoll-nodupe,121.06666666666666
0.5,0.9,62,ratiocoll-nodupe,127.56666666666666
0.5,0.9,62,epsilon-exact-nodupe,148.36666666666667
0.5,0.9,63,random,208.83333333333334
0.5,0.9,63,coupcoll-nodupe,129.26666666666668
0.5,0.9,63,ratiocoll-nodupe,128.4
0.5,0.9,63,epsilon-exact-nodupe,152.23333333333332
0.5,0.9,64,random,214.3
0.5,0.9,64,coupcoll-nodupe,127.93333333333334
0.5,0.9,64,ratiocoll-nodupe,125.66666666666667
0.5,0.9,64,epsilon-exact-nodupe,158.3
0.5,0.9,65,random,214.3
0.5,0.9,65,coupcoll-nodupe,129.3
0.5,0.9,65,ratiocoll-nodupe,125.73333333333333
0.5,0.9,65,epsilon-exact-nodupe,157.03333333333333
0.5,0.9,66,random,216.3
0.5,0.9,66,coupcoll-nodupe,133.53333333333333
0.5,0.9,66,ratiocoll-nodupe,135.5
0.5,0.9,66,epsilon-exact-nodupe,158.73333333333332
0.5,0.9,67,random,234.7
0.5,0.9,67,coupcoll-nodupe,132.23333333333332
0.5,0.9,67,ratiocoll-nodupe,132.56666666666666
0.5,0.9,67,epsilon-exact-nodupe,164.9
0.5,0.9,68,random,226.43333333333334
0.5,0.9,68,coupcoll-nodupe,131.43333333333334
0.5,0.9,68,ratiocoll-nodupe,138.5
0.5,0.9,68,epsilon-exact-nodupe,160.76666666666668
0.5,0.9,69,random,235.26666666666668
0.5,0.9,69,coupcoll-nodupe,140.16666666666666
0.5,0.9,69,ratiocoll-nodupe,138.63333333333333
0.5,0.9,69,epsilon-exact-nodupe,167.36666666666667
0.5,0.9,70,random,237.03333333333333
0.5,0.9,70,coupcoll-nodupe,138.1
0.5,0.9,70,ratiocoll-nodupe,140.1
0.5,0.9,70,epsilon-exact-nodupe,165.46666666666667
0.5,0.9,71,random,242.96666666666667
0.5,0.9,71,coupcoll-nodupe,142.93333333333334
0.5,0.9,71,ratiocoll-nodupe,140.86666666666667
0.5,0.9,71,epsilon-exact-nodupe,168.46666666666667
0.5,0.9,72,random,231.8
0.5,0.9,72,coupcoll-nodupe,141.36666666666667
0.5,0.9,72,ratiocoll-nodupe,142.0
0.5,0.9,72,epsilon-exact-nodupe,176.3
0.5,0.9,73,random,235.26666666666668
0.5,0.9,73,coupcoll-nodupe,143.0
0.5,0.9,73,ratiocoll-nodupe,148.63333333333333
0.5,0.9,73,epsilon-exact-nodupe,174.36666666666667
0.5,0.9,74,random,248.56666666666666
0.5,0.9,74,coupcoll-nodupe,148.03333333333333
0.5,0.9,74,ratiocoll-nodupe,146.23333333333332
0.5,0.9,74,epsilon-exact-nodupe,174.76666666666668
0.5,0.9,75,random,254.6
0.5,0.9,75,coupcoll-nodupe,147.06666666666666
0.5,0.9,75,ratiocoll-nodupe,153.0
0.5,0.9,75,epsilon-exact-nodupe,175.96666666666667
0.5,0.9,76,random,256.46666666666664
0.5,0.9,76,coupcoll-nodupe,156.2
0.5,0.9,76,ratiocoll-nodupe,148.76666666666668
0.5,0.9,76,epsilon-exact-nodupe,181.4
0.5,0.9,77,random,250.46666666666667
0.5,0.9,77,coupcoll-nodupe,154.63333333333333
0.5,0.9,77,ratiocoll-nodupe,157.76666666666668
0.5,0.9,77,epsilon-exact-nodupe,185.86666666666667
0.5,0.9,78,random,267.1
0.5,0.9,78,coupcoll-nodupe,152.96666666666667
0.5,0.9,78,ratiocoll-nodupe,152.63333333333333
0.5,0.9,78,epsilon-exact-nodupe,187.96666666666667
0.5,0.9,79,random,266.4
0.5,0.9,79,coupcoll-nodupe,158.06666666666666
0.5,0.9,79,ratiocoll-nodupe,154.63333333333333
0.5,0.9,79,epsilon-exact-nodupe,185.8
0.5,0.9,80,random,271.56666666666666
0.5,0.9,80,coupcoll-nodupe,162.0
0.5,0.9,80,ratiocoll-nodupe,157.56666666666666
0.5,0.9,80,epsilon-exact-nodupe,194.6
0.5,0.9,81,random,273.06666666666666
0.5,0.9,81,coupcoll-nodupe,160.53333333333333
0.5,0.9,81,ratiocoll-nodupe,161.3
0.5,0.9,81,epsilon-exact-nodupe,192.53333333333333
0.5,0.9,82,random,269.7
0.5,0.9,82,coupcoll-nodupe,166.3
0.5,0.9,82,ratiocoll-nodupe,159.93333333333334
0.5,0.9,82,epsilon-exact-nodupe,197.06666666666666
0.5,0.9,83,random,278.23333333333335
0.5,0.9,83,coupcoll-nodupe,165.1
0.5,0.9,83,ratiocoll-nodupe,163.4
0.5,0.9,83,epsilon-exact-nodupe,201.6
0.5,0.9,84,random,287.4
0.5,0.9,84,coupcoll-nodupe,167.86666666666667
0.5,0.9,84,ratiocoll-nodupe,167.7
0.5,0.9,84,epsilon-exact-nodupe,201.8
0.5,0.9,85,random,284.1
0.5,0.9,85,coupcoll-nodupe,168.33333333333334
0.5,0.9,85,ratiocoll-nodupe,169.03333333333333
0.5,0.9,85,epsilon-exact-nodupe,200.2
0.5,0.9,86,random,285.06666666666666
0.5,0.9,86,coupcoll-nodupe,168.76666666666668
0.5,0.9,86,ratiocoll-nodupe,167.1
0.5,0.9,86,epsilon-exact-nodupe,208.46666666666667
0.5,0.9,87,random,287.76666666666665
0.5,0.9,87,coupcoll-nodupe,177.5
0.5,0.9,87,ratiocoll-nodupe,174.16666666666666
0.5,0.9,87,epsilon-exact-nodupe,208.16666666666666
0.5,0.9,88,random,290.1333333333333
0.5,0.9,88,coupcoll-nodupe,177.16666666666666
0.5,0.9,88,ratiocoll-nodupe,177.2
0.5,0.9,88,epsilon-exact-nodupe,212.26666666666668
0.5,0.9,89,random,301.96666666666664
0.5,0.9,89,coupcoll-nodupe,177.16666666666666
0.5,0.9,89,ratiocoll-nodupe,176.06666666666666
0.5,0.9,89,epsilon-exact-nodupe,209.6
0.5,0.9,90,random,298.6666666666667
0.5,0.9,90,coupcoll-nodupe,178.46666666666667
0.5,0.9,90,ratiocoll-nodupe,181.7
0.5,0.9,90,epsilon-exact-nodupe,216.1
0.5,0.9,91,random,303.6333333333333
0.5,0.9,91,coupcoll-nodupe,180.76666666666668
0.5,0.9,91,ratiocoll-nodupe,182.93333333333334
0.5,0.9,91,epsilon-exact-nodupe,214.76666666666668
0.5,0.9,92,random,291.26666666666665
0.5,0.9,92,coupcoll-nodupe,189.0
0.5,0.9,92,ratiocoll-nodupe,190.13333333333333
0.5,0.9,92,epsilon-exact-nodupe,216.43333333333334
0.5,0.9,93,random,312.9
0.5,0.9,93,coupcoll-nodupe,188.86666666666667
0.5,0.9,93,ratiocoll-nodupe,186.6
0.5,0.9,93,epsilon-exact-nodupe,217.86666666666667
0.5,0.9,94,random,316.43333333333334
0.5,0.9,94,coupcoll-nodupe,187.53333333333333
0.5,0.9,94,ratiocoll-nodupe,188.36666666666667
0.5,0.9,94,epsilon-exact-nodupe,219.66666666666666
0.5,0.9,95,random,317.03333333333336
0.5,0.9,95,coupcoll-nodupe,191.63333333333333
0.5,0.9,95,ratiocoll-nodupe,190.06666666666666
0.5,0.9,95,epsilon-exact-nodupe,227.86666666666667
0.5,0.9,96,random,311.3333333333333
0.5,0.9,96,coupcoll-nodupe,190.93333333333334
0.5,0.9,96,ratiocoll-nodupe,191.66666666666666
0.5,0.9,96,epsilon-exact-nodupe,229.0
0.5,0.9,97,random,319.06666666666666
0.5,0.9,97,coupcoll-nodupe,195.83333333333334
0.5,0.9,97,ratiocoll-nodupe,195.5
0.5,0.9,97,epsilon-exact-nodupe,232.3
0.5,0.9,98,random,319.53333333333336
0.5,0.9,98,coupcoll-nodupe,195.36666666666667
0.5,0.9,98,ratiocoll-nodupe,195.93333333333334
0.5,0.9,98,epsilon-exact-nodupe,233.0
0.5,0.9,99,random,325.56666666666666
0.5,0.9,99,coupcoll-nodupe,199.16666666666666
0.5,0.9,99,ratiocoll-nodupe,198.9
0.5,0.9,99,epsilon-exact-nodupe,227.0
0.5,0.9,100,random,328.2
0.5,0.9,100,coupcoll-nodupe,200.63333333333333
0.5,0.9,100,ratiocoll-nodupe,199.66666666666666
0.5,0.9,100,epsilon-exact-nodupe,234.96666666666667
0.7,0.3,0,random,336.06666666666666
0.7,0.3,0,coupcoll-nodupe,334.43333333333334
0.7,0.3,0,ratiocoll-nodupe,329.3666666666667
0.7,0.3,0,epsilon-exact-nodupe,335.2
0.7,0.3,1,random,339.73333333333335
0.7,0.3,1,coupcoll-nodupe,326.43333333333334
0.7,0.3,1,ratiocoll-nodupe,322.23333333333335
0.7,0.3,1,epsilon-exact-nodupe,316.6666666666667
0.7,0.3,2,random,319.9
0.7,0.3,2,coupcoll-nodupe,319.53333333333336
0.7,0.3,2,ratiocoll-nodupe,324.6333333333333
0.7,0.3,2,epsilon-exact-nodupe,327.0
0.7,0.3,3,random,327.8333333333333
0.7,0.3,3,coupcoll-nodupe,322.23333333333335
0.7,0.3,3,ratiocoll-nodupe,320.43333333333334
0.7,0.3,3,epsilon-exact-nodupe,317.0
0.7,0.3,4,random,318.8666666666667
0.7,0.3,4,coupcoll-nodupe,321.1333333333333
0.7,0.3,4,ratiocoll-nodupe,314.06666666666666
0.7,0.3,4,epsilon-exact-nodupe,324.2
0.7,0.3,5,random,307.3333333333333
0.7,0.3,5,coupcoll-nodupe,317.2
0.7,0.3,5,ratiocoll-nodupe,319.2
0.7,0.3,5,epsilon-exact-nodupe,314.93333333333334
0.7,0.3,6,random,318.3333333333333
0.7,0.3,6,coupcoll-nodupe,304.56666666666666
0.7,0.3,6,ratiocoll-nodupe,318.4
0.7,0.3,6,epsilon-exact-nodupe,314.1666666666667
0.7,0.3,7,random,318.93333333333334
0.7,0.3,7,coupcoll-nodupe,318.03333333333336
0.7,0.3,7,ratiocoll-nodupe,314.6666666666667
0.7,0.3,7,epsilon-exact-nodupe,311.1333333333333
0.7,0.3,8,random,302.8
0.7,0.3,8,coupcoll-nodupe,297.26666666666665
0.7,0.3,8,ratiocoll-nodupe,310.2
0.7,0.3,8,epsilon-exact-nodupe,308.7
0.7,0.3,9,random,303.3
0.7,0.3,9,coupcoll-nodupe,308.8666666666667
0.7,0.3,9,ratiocoll-nodupe,309.8666666666667
0.7,0.3,9,epsilon-exact-nodupe,303.8
0.7,0.3,10,random,302.1
0.7,0.3,10,coupcoll-nodupe,307.3
0.7,0.3,10,ratiocoll-nodupe,293.73333333333335
0.7,0.3,10,epsilon-exact-nodupe,302.8333333333333
0.7,0.3,11,random,297.6
0.7,0.3,11,coupcoll-nodupe,299.23333333333335
0.7,0.3,11,ratiocoll-nodupe,287.1333333333333
0.7,0.3,11,epsilon-exact-nodupe,306.8
0.7,0.3,12,random,293.1333333333333
0.7,0.3,12,coupcoll-nodupe,293.93333333333334
0.7,0.3,12,ratiocoll-nodupe,291.7
0.7,0.3,12,epsilon-exact-nodupe,287.6333333333333
0.7,0.3,13,random,285.8333333333333
0.7,0.3,13,coupcoll-nodupe,291.0
0.7,0.3,13,ratiocoll-nodupe,286.7
0.7,0.3,13,epsilon-exact-nodupe,286.96666666666664
0.7,0.3,14,random,287.06666666666666
0.7,0.3,14,coupcoll-nodupe,275.1
0.7,0.3,14,ratiocoll-nodupe,284.73333333333335
0.7,0.3,14,epsilon-exact-nodupe,292.4
0.7,0.3,15,random,278.4
0.7,0.3,15,coupcoll-nodupe,281.1666666666667
0.7,0.3,15,ratiocoll-nodupe,283.76666666666665
0.7,0.3,15,epsilon-exact-nodupe,286.8666666666667
0.7,0.3,16,random,279.6
0.7,0.3,16,coupcoll-nodupe,270.46666666666664
0.7,0.3,16,ratiocoll-nodupe,285.6
0.7,0.3,16,epsilon-exact-nodupe,276.96666666666664
0.7,0.3,17,random,276.6666666666667
0.7,0.3,17,coupcoll-nodupe,273.1
0.7,0.3,17,ratiocoll-nodupe,275.6333333333333
0.7,0.3,17,epsilon-exact-nodupe,279.8666666666667
0.7,0.3,18,random,274.93333333333334
0.7,0.3,18,coupcoll-nodupe,266.06666666666666
0.7,0.3,18,ratiocoll-nodupe,275.3
0.7,0.3,18,epsilon-exact-nodupe,276.03333333333336
0.7,0.3,19,random,269.73333333333335
0.7,0.3,19,coupcoll-nodupe,274.3
0.7,0.3,19,ratiocoll-nodupe,271.53333333333336
0.7,0.3,19,epsilon-exact-nodupe,270.2
0.7,0.3,20,random,262.43333333333334
0.7,0.3,20,coupcoll-nodupe,262.8333333333333
0.7,0.3,20,ratiocoll-nodupe,268.2
0.7,0.3,20,epsilon-exact-nodupe,266.46666666666664
0.7,0.3,21,random,261.26666666666665
0.7,0.3,21,coupcoll-nodupe,263.56666666666666
0.7,0.3,21,ratiocoll-nodupe,261.8
0.7,0.3,21,epsilon-exact-nodupe,266.5
0.7,0.3,22,random,256.06666666666666
0.7,0.3,22,coupcoll-nodupe,251.46666666666667
0.7,0.3,22,ratiocoll-nodupe,264.4
0.7,0.3,22,epsilon-exact-nodupe,256.76666666666665
0.7,0.3,23,random,255.63333333333333
